DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,time,date
2020-06-02 14:15:00,16215.28,15833.446666666667,89767.13333333333,14192337358.133331,14:15:00,2020-06-02 00:00:00
2020-06-02 14:30:00,13029.98666666667,12731.236666666666,93291.77142857143,14192340882.77143,14:30:00,2020-06-02 00:00:00
2020-06-02 14:45:00,15778.324285714285,15417.28238095238,96861.54761904762,14192344452.547619,14:45:00,2020-06-02 00:00:00
2020-06-02 15:00:00,15747.557142857146,15402.649523809523,100890.86666666668,14192348481.866667,15:00:00,2020-06-02 00:00:00
2020-06-02 15:15:00,13167.813333333334,12874.493333333332,103586.59999999998,14184280186.600002,15:15:00,2020-06-02 00:00:00
2020-06-02 15:30:00,18384.569523809525,17983.163809523812,108375.91428571429,14192355966.914286,15:30:00,2020-06-02 00:00:00
2020-06-02 15:45:00,12251.978571428568,12000.988571428574,112240.5,14192359831.499998,15:45:00,2020-06-02 00:00:00
2020-06-02 16:00:00,7293.675714285713,7138.4342857142865,83612.01904761905,10429091358.690475,16:00:00,2020-06-02 00:00:00
2020-06-02 16:15:00,0.0,0.0,0.0,0.0,16:15:00,2020-06-02 00:00:00
2020-06-02 16:30:00,0.0,0.0,0.0,937831977.6904762,16:30:00,2020-06-02 00:00:00
2020-06-02 16:45:00,10956.174285714284,10737.665714285713,100198.43333333335,14192364051.804762,16:45:00,2020-06-02 00:00:00
2020-06-02 17:00:00,10964.691904761907,10754.255714285717,119374.7619047619,14192366965.761904,17:00:00,2020-06-02 00:00:00
2020-06-02 17:15:00,8887.949999999999,8732.16714285714,121760.19047619047,14192369351.190481,17:15:00,2020-06-02 00:00:00
2020-06-02 17:30:00,7377.195238095239,7250.38,123775.97142857141,14192371366.971432,17:30:00,2020-06-02 00:00:00
2020-06-02 17:45:00,4460.2,4371.21,125277.93333333333,14192372868.933338,17:45:00,2020-06-02 00:00:00
2020-06-02 18:00:00,3310.640476190476,3234.8819047619045,126180.25238095238,14192373771.252384,18:00:00,2020-06-02 00:00:00
2020-06-02 18:15:00,1784.3866666666668,1731.5,126814.13333333332,14192374405.133333,18:15:00,2020-06-02 00:00:00
2020-06-02 18:30:00,541.1914285714287,522.6166666666667,126832.04761904765,14184303432.04762,18:30:00,2020-06-02 00:00:00
2020-06-02 18:45:00,23.954761904761902,23.087619047619054,127150.40000000001,14192374741.4,18:45:00,2020-06-02 00:00:00
2020-06-02 19:00:00,0.0,0.0,127151.0,14192374742.0,19:00:00,2020-06-02 00:00:00
2020-06-02 19:15:00,0.0,0.0,127151.0,14192374742.0,19:15:00,2020-06-02 00:00:00
2020-06-02 19:30:00,0.0,0.0,127151.0,14192374742.0,19:30:00,2020-06-02 00:00:00
2020-06-02 19:45:00,0.0,0.0,127151.0,14192374742.0,19:45:00,2020-06-02 00:00:00
2020-06-02 20:00:00,0.0,0.0,127151.0,14192374742.0,20:00:00,2020-06-02 00:00:00
2020-06-02 20:15:00,0.0,0.0,126785.66666666667,14178424772.4,20:15:00,2020-06-02 00:00:00
2020-06-02 20:30:00,0.0,0.0,127151.0,14192374742.0,20:30:00,2020-06-02 00:00:00
2020-06-02 20:45:00,0.0,0.0,127151.0,14192374742.0,20:45:00,2020-06-02 00:00:00
2020-06-02 21:00:00,0.0,0.0,127151.0,14192374742.0,21:00:00,2020-06-02 00:00:00
2020-06-02 21:15:00,0.0,0.0,127151.0,14192374742.0,21:15:00,2020-06-02 00:00:00
2020-06-02 21:30:00,0.0,0.0,127151.0,14192374742.0,21:30:00,2020-06-02 00:00:00
2020-06-02 21:45:00,0.0,0.0,127151.0,14192374742.0,21:45:00,2020-06-02 00:00:00
2020-06-02 22:00:00,0.0,0.0,127151.0,14192374742.0,22:00:00,2020-06-02 00:00:00
2020-06-02 22:15:00,0.0,0.0,127151.0,14192374742.0,22:15:00,2020-06-02 00:00:00
2020-06-02 22:30:00,0.0,0.0,127151.0,14192374742.0,22:30:00,2020-06-02 00:00:00
2020-06-02 22:45:00,0.0,0.0,127151.0,14192374742.0,22:45:00,2020-06-02 00:00:00
2020-06-02 23:00:00,0.0,0.0,127151.0,14192374742.0,23:00:00,2020-06-02 00:00:00
2020-06-02 23:15:00,0.0,0.0,127151.0,14192374742.0,23:15:00,2020-06-02 00:00:00
2020-06-02 23:30:00,0.0,0.0,127151.0,14192374742.0,23:30:00,2020-06-02 00:00:00
2020-06-02 23:45:00,0.0,0.0,118724.30476190476,14192374742.0,23:45:00,2020-06-02 00:00:00
2020-06-03 00:00:00,0.0,0.0,56320.55238095238,14192374742.0,00:00:00,2020-06-03 00:00:00
2020-06-03 00:15:00,0.0,0.0,42041.0,14184399321.928572,00:15:00,2020-06-03 00:00:00
2020-06-03 00:30:00,0.0,0.0,40035.66666666667,14192374742.0,00:30:00,2020-06-03 00:00:00
2020-06-03 00:45:00,0.0,0.0,33676.42857142857,14192374742.0,00:45:00,2020-06-03 00:00:00
2020-06-03 01:00:00,0.0,0.0,30545.0,14192374742.0,01:00:00,2020-06-03 00:00:00
2020-06-03 01:15:00,0.0,0.0,25193.86666666667,14192374742.0,01:15:00,2020-06-03 00:00:00
2020-06-03 01:30:00,0.0,0.0,23248.0,14192374742.0,01:30:00,2020-06-03 00:00:00
2020-06-03 01:45:00,0.0,0.0,23248.0,14192374742.0,01:45:00,2020-06-03 00:00:00
2020-06-03 02:00:00,0.0,0.0,23248.0,14192374742.0,02:00:00,2020-06-03 00:00:00
2020-06-03 02:15:00,0.0,0.0,23248.0,14192374742.0,02:15:00,2020-06-03 00:00:00
2020-06-03 02:30:00,0.0,0.0,23248.0,14192374742.0,02:30:00,2020-06-03 00:00:00
2020-06-03 02:45:00,0.0,0.0,23248.0,14192374742.0,02:45:00,2020-06-03 00:00:00
2020-06-03 03:00:00,0.0,0.0,23248.0,14192374742.0,03:00:00,2020-06-03 00:00:00
2020-06-03 03:15:00,0.0,0.0,23248.0,14192374742.0,03:15:00,2020-06-03 00:00:00
2020-06-03 03:30:00,0.0,0.0,22754.399999999998,14192374742.0,03:30:00,2020-06-03 00:00:00
2020-06-03 03:45:00,0.0,0.0,15844.0,14192374742.0,03:45:00,2020-06-03 00:00:00
2020-06-03 04:00:00,0.0,0.0,15844.0,14192374742.0,04:00:00,2020-06-03 00:00:00
2020-06-03 04:15:00,0.0,0.0,15844.0,14192374742.0,04:15:00,2020-06-03 00:00:00
2020-06-03 04:30:00,0.0,0.0,15844.0,14192374742.0,04:30:00,2020-06-03 00:00:00
2020-06-03 04:45:00,0.0,0.0,15844.0,14192374742.0,04:45:00,2020-06-03 00:00:00
2020-06-03 05:00:00,0.0,0.0,15844.0,14192374742.0,05:00:00,2020-06-03 00:00:00
2020-06-03 05:15:00,0.0,0.0,15844.0,14192374742.0,05:15:00,2020-06-03 00:00:00
2020-06-03 05:30:00,0.0,0.0,10364.8,14192374742.0,05:30:00,2020-06-03 00:00:00
2020-06-03 05:45:00,0.0,0.0,7138.0,14192374742.0,05:45:00,2020-06-03 00:00:00
2020-06-03 06:00:00,63.75476190476191,61.510952380952396,5711.799999999999,14192374743.4,06:00:00,2020-06-03 00:00:00
2020-06-03 06:15:00,615.0866666666667,594.12,71.80000000000001,14192374813.8,06:15:00,2020-06-03 00:00:00
2020-06-03 06:30:00,1309.8400000000001,1267.9133333333336,304.4,14078494535.066666,06:30:00,2020-06-03 00:00:00
2020-06-03 06:45:00,2325.4723809523803,2260.592380952381,710.6285714285713,14192375452.628567,06:45:00,2020-06-03 00:00:00
2020-06-03 07:00:00,3284.4233333333327,3204.509047619048,1424.5999999999997,14192376166.6,07:00:00,2020-06-03 00:00:00
2020-06-03 07:15:00,3809.623333333333,3729.4761904761904,2302.6714285714284,14192377044.671427,07:15:00,2020-06-03 00:00:00
2020-06-03 07:30:00,4239.173333333334,4153.946666666666,3248.333333333333,14192377990.333332,07:30:00,2020-06-03 00:00:00
2020-06-03 07:45:00,8057.530952380953,7899.385238095238,4513.619047619048,14111352651.619047,07:45:00,2020-06-03 00:00:00
2020-06-03 08:00:00,9578.816666666668,9401.52619047619,7106.452380952379,14192381848.452381,08:00:00,2020-06-03 00:00:00
2020-06-03 08:15:00,9734.538571428571,9556.038095238095,9327.638095238097,14192384069.638092,08:15:00,2020-06-03 00:00:00
2020-06-03 08:30:00,11134.916666666668,10916.765714285717,11856.85238095238,14192386598.85238,08:30:00,2020-06-03 00:00:00
2020-06-03 08:45:00,11456.146666666666,11230.466666666667,14678.066666666666,14192389420.066666,08:45:00,2020-06-03 00:00:00
2020-06-03 09:00:00,15143.809523809523,14829.678571428572,17881.309523809523,14192392623.30952,09:00:00,2020-06-03 00:00:00
2020-06-03 09:15:00,9250.08761904762,9070.894285714285,21166.614285714284,14192395908.614288,09:15:00,2020-06-03 00:00:00
2020-06-03 09:30:00,11140.756666666666,10925.244761904758,23330.580952380955,14192398072.580952,09:30:00,2020-06-03 00:00:00
2020-06-03 09:45:00,14450.282857142856,14152.99476190476,26264.719047619044,14192401006.71905,09:45:00,2020-06-03 00:00:00
2020-06-03 10:00:00,12582.75333333333,12326.486666666666,30004.39999999999,14192404746.400002,10:00:00,2020-06-03 00:00:00
2020-06-03 10:15:00,9289.439523809524,9107.088095238096,32799.24761904762,14192407541.24762,10:15:00,2020-06-03 00:00:00
2020-06-03 10:30:00,10186.524761904762,9989.834285714287,34751.938095238096,14192409493.938095,10:30:00,2020-06-03 00:00:00
2020-06-03 10:45:00,3398.9038095238093,3321.8914285714286,10022.100000000002,3861019923.119047,10:45:00,2020-06-03 00:00:00
2020-06-03 11:00:00,7896.113333333335,7721.113333333335,22865.13333333333,10418419439.066668,11:00:00,2020-06-03 00:00:00
2020-06-03 11:15:00,13453.016666666666,13158.219523809525,40496.2,14192415238.200005,11:15:00,2020-06-03 00:00:00
2020-06-03 11:30:00,13019.131428571429,12717.71714285714,44003.04285714286,14192418745.042858,11:30:00,2020-06-03 00:00:00
2020-06-03 11:45:00,10583.313809523812,10347.827142857142,46526.49047619048,14192421268.490477,11:45:00,2020-06-03 00:00:00
2020-06-03 12:00:00,13707.14619047619,13380.495714285713,49614.54761904762,14192424356.547615,12:00:00,2020-06-03 00:00:00
2020-06-03 12:15:00,11281.119999999999,11024.733333333335,52706.466666666674,14192427448.466667,12:15:00,2020-06-03 00:00:00
2020-06-03 12:30:00,9472.91238095238,9273.391904761906,55166.3,14192429908.299997,12:30:00,2020-06-03 00:00:00
2020-06-03 12:45:00,6113.140000000001,5997.613333333332,57081.133333333324,14192431823.133335,12:45:00,2020-06-03 00:00:00
2020-06-03 13:00:00,2421.28,2357.457619047619,58077.433333333334,14192432819.433332,13:00:00,2020-06-03 00:00:00
2020-06-03 13:15:00,13510.226190476189,13234.459047619046,59699.15238095237,14192434441.15238,13:15:00,2020-06-03 00:00:00
2020-06-03 13:30:00,12560.806666666667,12306.115714285712,63304.114285714284,14192438046.11429,13:30:00,2020-06-03 00:00:00
2020-06-03 13:45:00,11944.656666666666,11607.276666666665,65293.700000000004,14192440035.699999,13:45:00,2020-06-03 00:00:00
2020-06-03 14:15:00,15438.090476190475,15077.14380952381,73946.48095238094,14192448688.480951,14:15:00,2020-06-03 00:00:00
2020-06-03 14:30:00,10139.697142857141,9933.102857142856,76731.77142857143,14170478617.171427,14:30:00,2020-06-03 00:00:00
2020-06-03 14:45:00,14898.233809523808,14579.19380952381,79781.06666666668,14192454523.066666,14:45:00,2020-06-03 00:00:00
2020-06-03 15:00:00,14290.391904761904,13955.545714285714,83513.26190476191,14192458255.261904,15:00:00,2020-06-03 00:00:00
2020-06-03 15:15:00,11480.073333333332,11238.519999999999,86620.79999999999,14192461362.800001,15:15:00,2020-06-03 00:00:00
2020-06-03 15:30:00,9438.324285714285,9260.903809523808,89245.17142857143,14192463987.171432,15:30:00,2020-06-03 00:00:00
2020-06-03 15:45:00,15173.826666666666,14860.613333333333,92198.66666666666,14192466940.666666,15:45:00,2020-06-03 00:00:00
2020-06-03 16:00:00,10154.246190476193,9963.444285714284,95554.66666666667,14192470296.666666,16:00:00,2020-06-03 00:00:00
2020-06-03 16:15:00,6634.670476190477,6516.014285714286,97519.34761904762,14192472261.34762,16:15:00,2020-06-03 00:00:00
2020-06-03 16:30:00,5549.509047619047,5442.245714285714,98918.49047619045,14192473660.490475,16:30:00,2020-06-03 00:00:00
2020-06-03 16:45:00,6353.34,6235.578571428571,100328.98095238095,14192475070.980951,16:45:00,2020-06-03 00:00:00
2020-06-03 17:00:00,5553.460952380952,5448.073333333334,101922.61904761904,14192476664.619047,17:00:00,2020-06-03 00:00:00
2020-06-03 17:15:00,3893.91380952381,3815.684761904761,103050.39999999998,14192477792.400002,17:15:00,2020-06-03 00:00:00
2020-06-03 17:30:00,3315.7400000000002,3237.7599999999998,103919.33333333336,14192478661.333336,17:30:00,2020-06-03 00:00:00
2020-06-03 17:45:00,2699.924761904762,2626.1876190476187,104667.75714285715,14192479409.757141,17:45:00,2020-06-03 00:00:00
2020-06-03 18:00:00,1713.8580952380946,1662.542380952381,105215.34761904762,14192479957.347618,18:00:00,2020-06-03 00:00:00
2020-06-03 18:15:00,824.3638095238094,796.7395238095238,105511.64285714286,14192480253.642859,18:15:00,2020-06-03 00:00:00
2020-06-03 18:30:00,278.7566666666667,268.99857142857144,105643.88095238093,14192480385.880953,18:30:00,2020-06-03 00:00:00
2020-06-03 18:45:00,0.0,0.0,105672.0,14192480414.0,18:45:00,2020-06-03 00:00:00
2020-06-03 19:00:00,0.0,0.0,105672.0,14192480414.0,19:00:00,2020-06-03 00:00:00
2020-06-03 19:15:00,0.0,0.0,105672.0,14192480414.0,19:15:00,2020-06-03 00:00:00
2020-06-03 19:30:00,0.0,0.0,105672.0,14192480414.0,19:30:00,2020-06-03 00:00:00
2020-06-03 19:45:00,0.0,0.0,105672.0,14192480414.0,19:45:00,2020-06-03 00:00:00
2020-06-03 20:00:00,0.0,0.0,105672.0,14192480414.0,20:00:00,2020-06-03 00:00:00
2020-06-03 20:15:00,0.0,0.0,105672.0,14192480414.0,20:15:00,2020-06-03 00:00:00
2020-06-03 20:30:00,0.0,0.0,105672.0,14192480414.0,20:30:00,2020-06-03 00:00:00
2020-06-03 20:45:00,0.0,0.0,105280.06666666667,14185359868.8,20:45:00,2020-06-03 00:00:00
2020-06-03 21:00:00,0.0,0.0,105672.0,14192480414.0,21:00:00,2020-06-03 00:00:00
2020-06-03 21:15:00,0.0,0.0,105672.0,14192480414.0,21:15:00,2020-06-03 00:00:00
2020-06-03 21:30:00,0.0,0.0,105672.0,14192480414.0,21:30:00,2020-06-03 00:00:00
2020-06-03 21:45:00,0.0,0.0,105672.0,14192480414.0,21:45:00,2020-06-03 00:00:00
2020-06-03 22:00:00,0.0,0.0,105672.0,14192480414.0,22:00:00,2020-06-03 00:00:00
2020-06-03 22:15:00,0.0,0.0,105672.0,14192480414.0,22:15:00,2020-06-03 00:00:00
2020-06-03 22:30:00,0.0,0.0,105672.0,14192480414.0,22:30:00,2020-06-03 00:00:00
2020-06-03 22:45:00,0.0,0.0,105672.0,14192480414.0,22:45:00,2020-06-03 00:00:00
2020-06-03 23:00:00,0.0,0.0,105672.0,14192480414.0,23:00:00,2020-06-03 00:00:00
2020-06-03 23:15:00,0.0,0.0,105672.0,14192480414.0,23:15:00,2020-06-03 00:00:00
2020-06-03 23:30:00,0.0,0.0,105672.0,14192480414.0,23:30:00,2020-06-03 00:00:00
2020-06-03 23:45:00,0.0,0.0,96759.93809523809,14192480414.0,23:45:00,2020-06-03 00:00:00
2020-06-04 00:00:00,0.0,0.0,44605.09523809523,14192480414.0,00:00:00,2020-06-04 00:00:00
2020-06-04 00:15:00,0.0,0.0,33253.0,14192480414.0,00:15:00,2020-06-04 00:00:00
2020-06-04 00:30:00,0.0,0.0,33253.0,14192480414.0,00:30:00,2020-06-04 00:00:00
2020-06-04 00:45:00,0.0,0.0,31601.0,14192480414.0,00:45:00,2020-06-04 00:00:00
2020-06-04 01:00:00,0.0,0.0,27643.285714285714,14192480414.0,01:00:00,2020-06-04 00:00:00
2020-06-04 01:15:00,0.0,0.0,26091.0,14192480414.0,01:15:00,2020-06-04 00:00:00
2020-06-04 01:30:00,0.0,0.0,20499.4,14042623455.6,01:30:00,2020-06-04 00:00:00
2020-06-04 01:45:00,0.0,0.0,20100.0,14192480414.0,01:45:00,2020-06-04 00:00:00
2020-06-04 02:00:00,0.0,0.0,20100.0,14192480414.0,02:00:00,2020-06-04 00:00:00
2020-06-04 02:15:00,0.0,0.0,20100.0,14192480414.0,02:15:00,2020-06-04 00:00:00
2020-06-04 02:30:00,0.0,0.0,20100.0,14192480414.0,02:30:00,2020-06-04 00:00:00
2020-06-04 02:45:00,0.0,0.0,20100.0,14192480414.0,02:45:00,2020-06-04 00:00:00
2020-06-04 03:00:00,0.0,0.0,20100.0,14192480414.0,03:00:00,2020-06-04 00:00:00
2020-06-04 03:15:00,0.0,0.0,20100.0,14192480414.0,03:15:00,2020-06-04 00:00:00
2020-06-04 03:30:00,0.0,0.0,20100.0,14192480414.0,03:30:00,2020-06-04 00:00:00
2020-06-04 03:45:00,0.0,0.0,19663.35714285714,14192480414.0,03:45:00,2020-06-04 00:00:00
2020-06-04 04:00:00,0.0,0.0,13987.0,14192480414.0,04:00:00,2020-06-04 00:00:00
2020-06-04 04:15:00,0.0,0.0,13987.0,14192480414.0,04:15:00,2020-06-04 00:00:00
2020-06-04 04:30:00,0.0,0.0,13987.0,14192480414.0,04:30:00,2020-06-04 00:00:00
2020-06-04 04:45:00,0.0,0.0,13987.0,14192480414.0,04:45:00,2020-06-04 00:00:00
2020-06-04 05:00:00,0.0,0.0,13987.0,14192480414.0,05:00:00,2020-06-04 00:00:00
2020-06-04 05:15:00,0.0,0.0,13987.0,14192480414.0,05:15:00,2020-06-04 00:00:00
2020-06-04 05:30:00,0.0,0.0,9500.533333333333,14192480414.0,05:30:00,2020-06-04 00:00:00
2020-06-04 05:45:00,0.0,0.0,1984.533333333333,14192480414.0,05:45:00,2020-06-04 00:00:00
2020-06-04 06:00:00,129.2380952380952,124.73142857142857,5.976190476190476,14192480419.976189,06:00:00,2020-06-04 00:00:00
2020-06-04 06:15:00,639.6866666666667,617.9200000000001,91.86666666666667,14192480506.733334,06:15:00,2020-06-04 00:00:00
2020-06-04 06:30:00,1393.9985714285713,1349.9142857142856,331.4095238095238,14192480746.409523,06:30:00,2020-06-04 00:00:00
2020-06-04 06:45:00,2249.4866666666667,2185.7666666666664,774.8000000000001,14180358253.533335,06:45:00,2020-06-04 00:00:00
2020-06-04 07:00:00,3672.767619047619,3593.3495238095234,1474.3571428571431,14192481889.35714,07:00:00,2020-06-04 00:00:00
2020-06-04 07:15:00,4673.952857142856,4582.271428571427,2552.9095238095238,14192482967.90952,07:15:00,2020-06-04 00:00:00
2020-06-04 07:30:00,5317.326666666667,5214.36,3691.9999999999995,14192484128.733335,07:30:00,2020-06-04 00:00:00
2020-06-04 07:45:00,7418.511428571427,7290.576190476191,5207.442857142856,14192424825.442862,07:45:00,2020-06-04 00:00:00
2020-06-04 08:00:00,8444.221904761906,8295.144285714285,7209.480952380954,14192487624.480953,08:00:00,2020-06-04 00:00:00
2020-06-04 08:15:00,12513.15666666667,12261.64619047619,9810.623809523811,14191024410.938097,08:15:00,2020-06-04 00:00:00
2020-06-04 08:30:00,10997.614761904762,10781.129047619048,12662.22857142857,14192493134.761906,08:30:00,2020-06-04 00:00:00
2020-06-04 08:45:00,11332.599999999999,11109.35761904762,15356.499999999996,14192465354.099998,08:45:00,2020-06-04 00:00:00
2020-06-04 09:00:00,12684.469523809525,12429.766190476192,18346.019047619047,14192498761.019047,09:00:00,2020-06-04 00:00:00
2020-06-04 09:15:00,14942.391904761907,14634.79476190476,21710.614285714284,14192502125.61429,09:15:00,2020-06-04 00:00:00
2020-06-04 09:30:00,15875.43,15542.201428571429,25428.19523809524,14192505843.195238,09:30:00,2020-06-04 00:00:00
2020-06-04 09:45:00,14469.839523809522,14159.91,28909.266666666666,14192418072.066666,09:45:00,2020-06-04 00:00:00
2020-06-04 10:00:00,14476.905714285716,14138.405714285716,32098.976190476187,14192513281.97619,10:00:00,2020-06-04 00:00:00
2020-06-04 10:15:00,12997.784285714286,12707.40380952381,35529.97142857143,14192385968.685715,10:15:00,2020-06-04 00:00:00
2020-06-04 10:30:00,10747.915238095236,10514.636666666669,39186.6619047619,14102621477.928572,10:30:00,2020-06-04 00:00:00
2020-06-04 10:45:00,7692.524285714285,7548.340000000001,38973.333333333336,13113568837.666662,10:45:00,2020-06-04 00:00:00
2020-06-04 11:00:00,14204.475714285714,13885.109047619046,41741.99999999999,12844050301.0,11:00:00,2020-06-04 00:00:00
2020-06-04 11:15:00,13853.122857142855,13532.25,45812.13809523809,13383443520.538095,11:15:00,2020-06-04 00:00:00
2020-06-04 11:30:00,16158.818571428572,15773.183333333334,50988.80952380952,14192531403.809523,11:30:00,2020-06-04 00:00:00
2020-06-04 11:45:00,16648.401904761908,16246.69857142857,55010.88571428571,14192535425.885714,11:45:00,2020-06-04 00:00:00
2020-06-04 12:00:00,13050.385714285712,12751.06380952381,58759.13809523811,14192539174.138096,12:00:00,2020-06-04 00:00:00
2020-06-04 12:15:00,13170.27714285714,12860.594761904762,61928.561904761904,14192542343.561905,12:15:00,2020-06-04 00:00:00
2020-06-04 12:30:00,18504.2019047619,18045.845714285715,65655.06666666667,14192546070.066666,12:30:00,2020-06-04 00:00:00
2020-06-04 12:45:00,16493.59476190476,16094.543333333335,69982.99047619048,14192550397.990475,12:45:00,2020-06-04 00:00:00
2020-06-04 13:00:00,12759.353333333333,12470.933333333332,73811.6,14192554226.6,13:00:00,2020-06-04 00:00:00
2020-06-04 13:15:00,15369.939999999999,14996.393333333333,77027.06666666667,14192557442.06667,13:15:00,2020-06-04 00:00:00
2020-06-04 13:30:00,12770.900952380953,12468.591904761906,80730.15714285715,14192561145.15714,13:30:00,2020-06-04 00:00:00
2020-06-04 13:45:00,4859.490000000001,4772.410476190476,82607.97619047618,14192563022.976192,13:45:00,2020-06-04 00:00:00
2020-06-04 14:00:00,5102.243809523809,5012.8395238095245,83858.75238095238,14192564273.75238,14:00:00,2020-06-04 00:00:00
2020-06-04 14:15:00,10851.153333333332,10630.66,85674.06666666668,14192566089.06667,14:15:00,2020-06-04 00:00:00
2020-06-04 14:30:00,11273.19619047619,11048.106666666667,88578.03333333334,14192568993.033333,14:30:00,2020-06-04 00:00:00
2020-06-04 14:45:00,12516.091904761903,12266.244285714289,91383.80000000002,14192571798.799997,14:45:00,2020-06-04 00:00:00
2020-06-04 15:00:00,13208.046190476194,12941.465714285712,94624.25714285714,14192575039.257143,15:00:00,2020-06-04 00:00:00
2020-06-04 15:15:00,10617.13761904762,10411.040952380954,97062.44761904764,14191142080.161903,15:15:00,2020-06-04 00:00:00
2020-06-04 15:30:00,10081.566666666668,9893.266666666665,100168.19999999998,14192580583.2,15:30:00,2020-06-04 00:00:00
2020-06-04 15:45:00,8610.877142857144,8460.11476190476,102405.81428571428,14192582820.814281,15:45:00,2020-06-04 00:00:00
2020-06-04 16:00:00,6102.664285714285,5988.28,104192.39047619047,14192584607.390476,16:00:00,2020-06-04 00:00:00
2020-06-04 16:15:00,7442.355238095239,7313.704761904761,105401.74285714286,14150176573.171434,16:15:00,2020-06-04 00:00:00
2020-06-04 16:30:00,8288.973333333333,8138.846666666666,107647.53333333334,14192588062.53333,16:30:00,2020-06-04 00:00:00
2020-06-04 16:45:00,10231.766666666666,10038.433333333332,110066.0666666667,14192590481.066666,16:45:00,2020-06-04 00:00:00
2020-06-04 17:00:00,6600.9138095238095,6477.069047619047,112240.31428571428,14192592655.314283,17:00:00,2020-06-04 00:00:00
2020-06-04 17:15:00,4325.93380952381,4240.533809523809,113490.61904761904,14192593905.619047,17:15:00,2020-06-04 00:00:00
2020-06-04 17:30:00,3210.449047619047,3132.989523809524,114410.69047619049,14192594825.690477,17:30:00,2020-06-04 00:00:00
2020-06-04 17:45:00,2623.153333333333,2550.8999999999996,115115.00000000001,14192595529.999998,17:45:00,2020-06-04 00:00:00
2020-06-04 18:00:00,1845.6666666666665,1791.0866666666668,115673.26666666666,14192596088.266668,18:00:00,2020-06-04 00:00:00
2020-06-04 18:15:00,1037.0619047619048,1003.1119047619048,116028.05714285714,14192596443.05714,18:15:00,2020-06-04 00:00:00
2020-06-04 18:30:00,485.81095238095236,469.1009523809523,116210.24285714285,14192596625.242857,18:30:00,2020-06-04 00:00:00
2020-06-04 18:45:00,2.5599999999999996,2.4800000000000004,116256.93333333333,14192596671.933332,18:45:00,2020-06-04 00:00:00
2020-06-04 19:00:00,0.0,0.0,116257.0,14192596672.0,19:00:00,2020-06-04 00:00:00
2020-06-04 19:15:00,0.0,0.0,116257.0,14192596672.0,19:15:00,2020-06-04 00:00:00
2020-06-04 19:30:00,0.0,0.0,116257.0,14192596672.0,19:30:00,2020-06-04 00:00:00
2020-06-04 19:45:00,0.0,0.0,116257.0,14192596672.0,19:45:00,2020-06-04 00:00:00
2020-06-04 20:00:00,0.0,0.0,116257.0,14192596672.0,20:00:00,2020-06-04 00:00:00
2020-06-04 20:15:00,0.0,0.0,116257.0,14192596672.0,20:15:00,2020-06-04 00:00:00
2020-06-04 20:30:00,0.0,0.0,116257.0,14192596672.0,20:30:00,2020-06-04 00:00:00
2020-06-04 20:45:00,0.0,0.0,116257.0,14192596672.0,20:45:00,2020-06-04 00:00:00
2020-06-04 21:00:00,0.0,0.0,116257.0,14192596672.0,21:00:00,2020-06-04 00:00:00
2020-06-04 21:15:00,0.0,0.0,116257.0,14192596672.0,21:15:00,2020-06-04 00:00:00
2020-06-04 21:30:00,0.0,0.0,116257.0,14192596672.0,21:30:00,2020-06-04 00:00:00
2020-06-04 21:45:00,0.0,0.0,116257.0,14192596672.0,21:45:00,2020-06-04 00:00:00
2020-06-04 22:00:00,0.0,0.0,116257.0,14192596672.0,22:00:00,2020-06-04 00:00:00
2020-06-04 22:15:00,0.0,0.0,116257.0,14192596672.0,22:15:00,2020-06-04 00:00:00
2020-06-04 22:30:00,0.0,0.0,116077.33333333333,14192475927.666666,22:30:00,2020-06-04 00:00:00
2020-06-04 22:45:00,0.0,0.0,116257.0,14192596672.0,22:45:00,2020-06-04 00:00:00
2020-06-04 23:00:00,0.0,0.0,116257.0,14192596672.0,23:00:00,2020-06-04 00:00:00
2020-06-04 23:15:00,0.0,0.0,116257.0,14192596672.0,23:15:00,2020-06-04 00:00:00
2020-06-04 23:30:00,0.0,0.0,116257.0,14192596672.0,23:30:00,2020-06-04 00:00:00
2020-06-04 23:45:00,0.0,0.0,111900.66666666667,14192596672.0,23:45:00,2020-06-04 00:00:00
2020-06-05 00:00:00,0.0,0.0,95698.46666666666,14185475666.866667,00:00:00,2020-06-05 00:00:00
2020-06-05 00:15:00,0.0,0.0,94040.0,14192596672.0,00:15:00,2020-06-05 00:00:00
2020-06-05 00:30:00,0.0,0.0,94040.0,14192596672.0,00:30:00,2020-06-05 00:00:00
2020-06-05 00:45:00,0.0,0.0,94040.0,14192596672.0,00:45:00,2020-06-05 00:00:00
2020-06-05 01:00:00,0.0,0.0,94040.0,14192596672.0,01:00:00,2020-06-05 00:00:00
2020-06-05 01:15:00,0.0,0.0,94040.0,14192596672.0,01:15:00,2020-06-05 00:00:00
2020-06-05 01:30:00,0.0,0.0,87956.0,14192596672.0,01:30:00,2020-06-05 00:00:00
2020-06-05 01:45:00,0.0,0.0,87020.0,14192596672.0,01:45:00,2020-06-05 00:00:00
2020-06-05 02:00:00,0.0,0.0,86840.33333333333,14192475927.666666,02:00:00,2020-06-05 00:00:00
2020-06-05 02:15:00,0.0,0.0,87020.0,14192596672.0,02:15:00,2020-06-05 00:00:00
